"TSectors","Intensity"
"Business",36
"Criminals",29
"Defense",0
"Dissident",110.6
"Education",5.7
"Elite",18
"Executive",12
"Executive Office",7.7
"General Population",109.6
"Government",149.1
"Human Rights IGOs",0
"Human Rights NGOs",21
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",11
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",29.1
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",33
"Police",30
"Protestors",53
"Provincial",0
"Radicals",0
"Rebel",26
"Separatists",149.4
"Shia",0
"Social",143.2
"Unidentified Forces",20
