"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",34.6
"Dissident",63.6
"Education",11.6
"Exiles",0
"Far Left",0
"Fundamentalist",9.6
"General Population",92.2
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",14.6
"Kurd (Ethnic Group)",14.6
"Labor",0
"Labor NGOs",0
"Legal",4.6
"Media",6
"Military",9.6
"Military Intelligence",0
"National",4.6
"Nongovernmental Organization (International)",22.6
"Nongovernmental Organizations",0
"Police",32.6
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",9.6
"Social",15.2
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
