"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",53.2
"Education",4.4
"Executive Office",5.6
"General Population",0
"Government",15.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",42
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Military",8.5
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",9.4
"Nongovernmental Organizations",0
"Parties",53.6
"Police",14.4
"Protestors",15.4
"Radicals",0
"Rebel",0
"Refugees",20.4
"Separatists",0
"Social",93.4
"Unidentified Forces",52.7
