"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",51.2
"Education",0
"Elite",17.3
"Executive",0
"Executive Office",0
"General Population",0
"Government",83.7
"Human Rights IGOs",6.8
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",7.8
"Media",6.8
"Medical",0
"Military",148.9
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",11.8
"Separatists",0
"Shia",0
"Social",198.8
"Unidentified Forces",29.8
