"TSectors","Intensity"
"Agricultural",9
"Business",8
"Catholic",0
"Criminals",0
"Dissident",174
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",118.7
"Government",1.2
"Human Rights NGOs",0
"International Religious",15
"Justice",0
"Labor",0
"Legal",0
"Legislative",10.6
"Local",0
"Media",9
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",6
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",14
"Protestors",0
"Provincial",0
"Rebel",1.6
"Refugees",0
"Social",191
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
