"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",77.2
"Dissident",39
"Education",68.5
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",60.5
"Labor",0
"Legal",2.2
"Marines",0
"Media",0
"Military",150.7
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",308.1
"Protestors",147
"Radicals",0
"Rebel",0
"Separatists",0
"Social",362.4
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",39
