"TSectors","Intensity"
"Business",4
"Criminals",32
"Defense",0
"Dissident",311
"Education",9
"Elite",18
"Executive",0
"Executive Office",0
"General Population",9
"Government",339.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",54
"International Radicals",14
"International Religious",0
"Labor",0
"Local",0.6
"Media",23
"Medical",0
"Military",77
"Muslim",1.5
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",9.2
"Police",141.5
"Protestors",0
"Provincial",0.5
"Radicals",0
"Rebel",158.3
"Separatists",14
"Shia",0
"Social",264.4
"Unidentified Forces",102
