"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",29
"Communist",0
"Criminals",18
"Dissident",21
"Education",0
"Environment Ministry",0
"General Population",32.6
"Government",120.5
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",13
"Legislative",0
"Media",3
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",40
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",43.7
"Transportation Business",0
"Unidentified Forces",0
"Women",0
