"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",17.2
"Criminals",185.8
"Dissident",0
"Education",33
"Executive",1
"Fundamentalist",129.8
"General Population",1513
"Government",1119
"Ideological",0
"Insurgents",139.2
"Intelligence Ministry",0
"International Religious",6.8
"Judicial",0
"Labor",0
"Legal",4.3
"Legislative",81
"Local",0
"Media",23.8
"Medical",7.8
"Military",250.4
"Municipal",0
"National Religious",17.8
"Nongovernmental Organizations",0
"Parties",7.4
"Police",0
"Protestors",0
"Provincial",511.4
"Radicals",0
"Rebel",157.1
"Social",67
"Sunni",0
"Unidentified Forces",215.8
