"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",78.2
"Education",22.2
"General Population",154.7
"Government",99.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",20.2
"International Ethnic",0
"International Religious",0
"Labor",30.2
"Local",0
"Media",0
"Military",86
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",48.7
"Print News",0
"Protestors",0
"Provincial",17.8
"Rebel",31.2
"Refugees",0
"Social",82.8
"Unidentified Forces",43.2
"Women",0
