"TSectors","Intensity"
"Agricultural",56.4
"Banned Parties",46.4
"Business",78.4
"Criminals",96.4
"Defense",46.4
"Dissident",194.4
"Education",178.4
"Elite",0
"Executive",49.5
"General Population",960.5
"Government",482.3
"Intelligence Ministry",0
"Interior",42.6
"International Religious",52.3
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",34.4
"Local",46.4
"Media",54.4
"Medical",46.4
"Military",334.4
"Muslim",0
"National Religious",46.4
"Nongovernmental Organizations",46.4
"Parties",51.7
"Police",213.4
"Protestors",22.4
"Provincial",0
"Radicals",0
"Rebel",133.4
"Social",180.4
"Sunni",40.8
"Unidentified Forces",710
