"TSectors","Intensity"
"Agricultural",0
"Business",39.9
"Christian",0
"Criminals",105.9
"Dissident",45.5
"Education",41.9
"Elections Ministry",0
"Exiles",0
"General Population",817.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",362.1
"International Religious",522.1
"Labor",0
"Legal",40.9
"Marines",0
"Media",32.9
"Military",30.9
"Municipal",0
"National Religious",25.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",6.9
"Protestors",32.9
"Radicals",0
"Rebel",43.9
"Separatists",0
"Social",58
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",75.5
