"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",26
"Center Right",0
"Centrist",0
"Criminals",32
"Dissident",179.2
"Education",0
"Executive",0
"General Population",0
"Government",141.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",6
"Labor",0
"Local",0
"Media",32
"Medical",0
"Military",0
"Muslim",0
"National Religious",17
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",39
"Parties",10.6
"Police",22
"Protestors",0
"Provincial",0
"Radicals",27
"Rebel",20
"Social",565.8
"Unidentified Forces",27
