"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",109.1
"Dissident",0
"Education",77.1
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",284.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",83.5
"Labor Ministry",0
"Media",67.1
"Medical",50.1
"Military",29.2
"Military Intelligence",0
"Muslim",0
"National Religious",54.1
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",212.5
"Protestors",62.5
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",70.9
"Social",1091.1
"Unidentified Forces",0
