"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",43
"Dissident",91
"Education",17
"Executive",39.1
"Fundamentalist",0
"General Population",250.2
"Government",215.4
"Ideological",149
"Insurgents",21
"Intelligence Ministry",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",24
"Legislative",27.4
"Local",33
"Media",0
"Medical",0
"Military",197
"Municipal",0
"National Religious",34
"Nongovernmental Organizations",0
"Parties",0
"Police",292
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",430.8
"Sunni",224.3
"Unidentified Forces",108
