"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",0
"Dissident",0
"General Population",28.8
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",0
"Local",0
"Media",0
"Military",4.8
"Muslim",0
"National Religious",12.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",50.8
"Police",14.8
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",0
"State-Owned Transportation",0
"Unidentified Forces",0
