"TSectors","Intensity"
"Agriculture",0
"Business",16.7
"Catholic",0
"Criminals",47.5
"Dissident",85.9
"Education",40.5
"Exiles",0
"Food Ministry",0
"General Population",384.9
"Government",156.7
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",44
"Labor Ministry",0
"Media",17
"Medical",20.9
"Military",0
"Military Intelligence",0
"Muslim",15.5
"National Religious",28.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial Party",0
"Radicals",0
"Rebel",28.9
"Refugees",19.9
"Social",411.4
"Unidentified Forces",24.9
