"TSectors","Intensity"
"Army",31.9
"Business",91.2
"Center Left",0
"Christian",42.9
"Criminals",0
"Dissident",212.8
"Education",36.9
"Elections Ministry",30.3
"Entertainment",0
"Far Right",37.9
"Food Ministry",0
"General Population",261.8
"Government",0
"Government Major Party (In Government)",35.9
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",33.3
"Lower House",0
"Medical",42.9
"Military",57.5
"Military Intelligence",0
"Muslim",0
"National Religious",26.9
"Parties",38
"Police",79.1
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",250.4
"State Owned Enterprises",31.9
"State-Owned Heavy Industrial",0
"Unidentified Forces",20.8
