"TSectors","Intensity"
"Business",0
"Criminals",15.5
"Defense",0
"Dissident",3.5
"Education",0
"Elite",9.1
"Executive",2.5
"Executive Office",0
"General Population",62.5
"Government",15.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",13.5
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",159.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",46.5
"Protestors",0
"Provincial",10
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",26.5
"Unidentified Forces",46.5
