"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",57.1
"Defense",0
"Dissident",56.1
"Education",40.2
"Far Left",0
"Far Right",0
"General Population",0
"Government",95
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",129.1
"Insurgents",70.1
"International Ethnic",0
"Labor",0
"Legislative",49.1
"Local",47.5
"Marines",0
"Media",0
"Medical",0
"Military",51.1
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",69.1
"Social",245.3
"South American Indigenous",0
"Unidentified Forces",47.1
