"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",139.6
"Army",134.6
"Business",125.6
"Center Right",0
"Centrist",80.1
"Criminals",188.1
"Dissident",142.6
"Education",0
"Executive",125.6
"General Population",150.7
"Government",91.9
"Human Rights IGOs",143.6
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",156.6
"Labor",127.6
"Local",117.6
"Media",125.6
"Medical",127.6
"Military",201.8
"Muslim",133.2
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",118.8
"Police",134.6
"Protestors",122.2
"Provincial",0
"Radicals",0
"Rebel",0
"Social",0
"Unidentified Forces",189.9
