"TSectors","Intensity"
"(National) Major Party",36.1
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",34.5
"Dissident",40.5
"Education",0
"General Population",51.1
"Government",21.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",32.5
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",4.5
"Labor",0
"Local",13.5
"Media",6.5
"Military",142.1
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0.5
"Print News",0
"Protestors",0
"Provincial",22.5
"Rebel",0
"Refugees",0
"Social",22.1
"Unidentified Forces",18.9
"Women",0
