"TSectors","Intensity"
"Business",0
"Criminals",25.4
"Defense",0
"Dissident",8.4
"Education",0
"Elite",0
"Executive",0
"Executive Office",0
"General Population",0
"Government",169.5
"Human Rights IGOs",0
"Human Rights NGOs",4.4
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",2.4
"Media",3.4
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",10.9
"Protestors",0.4
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",13.4
"Shia",0
"Social",137.2
"Unidentified Forces",25.4
