"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",32
"Education",0
"Elite",0
"Executive",0
"Executive Office",0
"General Population",121.2
"Government",115.7
"Human Rights IGOs",0
"Human Rights NGOs",36
"Insurgents",0
"Intelligence Ministry",36
"International Dissident",0
"International Radicals",57
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",26
"Military",0
"Muslim",84
"National Religious",0
"Nongovernmental Organization (International)",20
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",25
"Radicals",0
"Rebel",23.6
"Separatists",0
"Shia",0
"Social",0
"Unidentified Forces",77
