"TSectors","Intensity"
"(National) Major Party",18.9
"Agricultural",0
"Buddhist",0
"Business",20
"Criminals",47
"Dissident",79
"Education",53
"Elite",25.2
"Exiles",0
"General Population",275.2
"Government",185.5
"Government Major Party (In Government)",0
"Human Rights IGOs",37
"Human Rights NGOs",0
"Insurgents",25
"International Religious",0
"Judicial",0
"Labor",0
"Legislative",6
"Media",9
"Medical",0
"Military",12.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",46
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",24
"Police",0
"Protestors",81.4
"Radicals",0
"Rebel",0
"Social",308.4
"Unidentified Forces",30
