"TSectors","Intensity"
"(National) Major Party",17.4
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",49.1
"Education",20.9
"Elections Ministry",0
"General Population",70.9
"Government",36.9
"Human Rights IGOs",0
"Human Rights NGOs",10.9
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",32.9
"Legislative",0
"Media",37.9
"Military",60.4
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",17.5
"Police",14.9
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",26.9
"State Media",12.9
"Unidentified Forces",20.9
