"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",0
"Dissident",95.4
"Education",0
"Elite",24.5
"Executive",19
"Executive Office",21.6
"Exiles",55
"Foreign Ministry",0
"General Population",81.8
"Government",70.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",60
"Judicial",0
"Labor",24
"Legal",0
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",1.2
"Police",0
"Protestors",43
"Rebel",0
"Refugees",0
"Social",124.8
"Unidentified Forces",390.9
