"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",64
"Buddhist",0
"Business",58.6
"Criminals",42
"Dissident",113.3
"Education",0
"Elite",14
"Exiles",0
"General Population",547.4
"Government",282.4
"Government Major Party (In Government)",12.3
"Human Rights IGOs",0
"Human Rights NGOs",77
"Insurgents",27
"International Religious",26.6
"Judicial",22
"Labor",40
"Legislative",34
"Media",18
"Medical",0
"Military",0
"Municipal",0
"Muslim",17
"National Religious",13
"Nongovernmental Organization (International)",86.2
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",22.5
"Parties",1
"Police",102.1
"Protestors",22.6
"Radicals",28
"Rebel",0
"Social",303.8
"Unidentified Forces",28
