"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",1
"Communist",0
"Criminals",36.2
"Dissident",0
"Education",0
"Environment Ministry",0
"General Population",0
"Government",20.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",0
"Media",4
"Medical",0
"Military",0
"Municipal",0
"Nationalist",9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",7
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",71.6
"Transportation Business",0
"Unidentified Forces",0
"Women",0
