"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",38.8
"Criminals",20.4
"Defense",11.4
"Dissident",61.4
"Education",0
"Far Left",0
"Far Right",15.4
"General Population",0
"Government",71.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",8.4
"Insurgents",0
"International Ethnic",0
"Labor",15.4
"Legislative",13.4
"Local",14.4
"Marines",0
"Media",17.4
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",14.4
"Parties",11.4
"Police",93.4
"Protestors",42.4
"Provincial",0
"Rebel",0
"Social",323.8
"South American Indigenous",0
"Unidentified Forces",26.4
