"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",5
"Defense",0
"Dissident",11
"Education",0
"Far Left",0
"Far Right",0
"General Population",153.6
"Government",19
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",2
"Marines",0
"Media",0
"Medical",0
"Military",9
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",22
"Police",0
"Protestors",0
"Provincial",0
"Rebel",12
"Social",2
"South American Indigenous",0
"Unidentified Forces",0
