"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",20.4
"Buddhist",0
"Business",29.8
"Criminals",0
"Dissident",100.9
"Education",29.4
"Elite",24.4
"Exiles",0
"General Population",246.7
"Government",0
"Government Major Party (In Government)",10.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",40.4
"Labor",12.4
"Legislative",0
"Media",17.4
"Medical",0
"Military",5.6
"Municipal",0
"Muslim",20.4
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",22.4
"Opposition Major Party (Out Of Government)",14.4
"Parties",17.4
"Police",40
"Protestors",0
"Radicals",0
"Rebel",0
"Social",24.4
"Unidentified Forces",15.4
