"TSectors","Intensity"
"Agriculture",0
"Business",18.2
"Catholic",0
"Criminals",0
"Dissident",82.6
"Education",33.4
"Exiles",0
"Food Ministry",0
"General Population",968.6
"Government",50.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",23.2
"Labor",26.8
"Labor Ministry",25.6
"Media",15.4
"Medical",20.2
"Military",15.2
"Military Intelligence",21.2
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",15.2
"Police",96.4
"Protestors",17.2
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",17.2
"Social",0
"Unidentified Forces",0
