"TSectors","Intensity"
"Army",33.4
"Business",0
"Center Left",0
"Christian",0
"Criminals",48.4
"Dissident",75.4
"Education",0
"Elections Ministry",31.4
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",270.1
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",31.4
"International Religious",69.4
"Labor",0
"Lower House",0
"Medical",30.4
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",39.2
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",78
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",0
