"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",184.5
"Catholic",0
"Communist",0
"Criminals",171.3
"Dissident",131.3
"Education",152.1
"Elite",137.9
"Ethnic NGOs",0
"General Population",305.3
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",137.9
"Intelligence Ministry",0
"Justice",0
"Legal",144.3
"Media",0
"Medical",134.9
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",145.3
"Organized Violent",0
"Police",0
"Protestors",150.8
"Radicals",0
"Rebel",0
"Social",329.5
"South American Indigenous",0
"Unidentified Forces",146.3
