"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",8.5
"Dissident",14.5
"Education",7.5
"Environment Ministry",0
"General Population",0
"Government",94.5
"Government Major Party (In Government)",4.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",0
"Media",0
"Medical",0
"Military",6.5
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",8.5
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",8.5
"Social",98.7
"Transportation Business",0
"Unidentified Forces",6.5
"Women",0
