"TSectors","Intensity"
"(National) Major Party",0.800000000000001
"Agricultural",3.4
"Business",81.9
"Criminals",291.8
"Dissident",443
"Education",0
"General Population",1298.3
"Government",755.9
"Government Major Party (In Government)",0
"Human Rights IGOs",43.5
"Human Rights NGOs",0
"Ideological",12.4
"Insurgents",0
"International Religious",294
"Kashmiri",32
"Labor",166.7
"Legislative",0
"Media",0
"Medical",50.6
"Military",594.9
"Muslim",14
"National Religious",12
"Nongovernmental Organization (International)",57.5
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",47.3
"Parties",42
"Police",226
"Protestors",55.5
"Radicals",17
"Rebel",159.3
"Separatists",23
"Sikh",0
"Social",2202.9
"Unidentified Forces",675.3
