"TSectors","Intensity"
"Agriculture",0
"Business",9
"Catholic",0
"Criminals",116
"Dissident",31
"Education",6
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",385.9
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",15.3
"Labor Ministry",0
"Media",1
"Medical",0
"Military",2.4
"Military Intelligence",0
"Muslim",20.2
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4.6
"Police",90.1
"Protestors",38.6
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0.2
"Social",1081.8
"Unidentified Forces",0
