"TSectors","Intensity"
"Agricultural",25.2
"Buddhist",16.2
"Business",52.1
"Criminals",0
"Dissident",79.2
"Education",0
"Exiles",20.2
"Finance",0
"General Population",0
"Government",59.8
"Human Rights IGOs",0
"Human Rights NGOs",37.2
"Ideological",30.2
"International Ethnic",0
"International Religious",0
"Local",0
"Media",22.2
"Medical",21.8
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",37.2
"Nongovernmental Organizations",32.2
"Police",47.2
"Protestors",0
"Provincial",23.2
"Radicals",0
"Rebel",0
"Separatists",17.2
"Social",445
"State Media",23.2
"Unidentified Forces",0
"Uyghur",0
