"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",3.4
"Catholic",0
"Communist",0
"Criminals",43.4
"Dissident",0
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",0
"Government",2
"Government Major Party (In Government)",0
"Human Rights NGOs",12.4
"Intelligence Ministry",5.4
"Justice",3.4
"Legal",0
"Media",10.4
"Medical",12.4
"Military",0
"National",0
"National Religious",3.4
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",15.4
"Protestors",8.4
"Radicals",0
"Rebel",0
"Social",299.3
"South American Indigenous",0
"Unidentified Forces",0
