"TSectors","Intensity"
"Agricultural",13.4
"Business",13.4
"Christian",4.4
"Criminals",31.4
"Dissident",129
"Education",31.4
"Elections Ministry",0
"Exiles",0
"General Population",338.6
"Human Rights IGOs",13.4
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",4.4
"Legal",7.4
"Marines",0
"Media",8.8
"Military",13.9
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4.4
"Police",8.4
"Protestors",0
"Radicals",0
"Rebel",75.3
"Separatists",53.5
"Social",180.8
"State Owned Enterprises",0
"State-Owned Transportation",6.4
"Sunni",0
"Unidentified Forces",4.6
