"TSectors","Intensity"
"Army",0
"Business",11
"Center Left",0
"Christian",0
"Criminals",71.8
"Dissident",48
"Education",14
"Elections Ministry",6
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",90.5
"Government",9.59999999999999
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",7
"Lower House",0
"Medical",0
"Military",39
"Military Intelligence",0
"Muslim",0
"National Religious",46.4
"Parties",10.6
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",442.4
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",0
