"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",14.5
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",44.5
"Education",11.5
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",67.5
"Government",7.5
"Human Rights IGOs",0
"Ideological",9.7
"Insurgents",0
"Judicial",14.5
"Labor",0
"Legal",0
"Local",0
"Media",19.5
"Medical",0
"Military",25.5
"Municipal",16.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",19.5
"Social",0
"Transportation Business",0
"Unidentified Forces",0
