"TSectors","Intensity"
"Army",0
"Business",153
"Center Left",76.7
"Christian",0
"Criminals",157.7
"Dissident",196.7
"Education",0
"Elections Ministry",56.5
"Entertainment",54.3
"Far Right",53.5
"Food Ministry",0
"General Population",935.100000000001
"Government",105.5
"Government Major Party (In Government)",0
"Human Rights NGOs",54.3
"Insurgents",0
"International Religious",99.7
"Labor",69.3
"Lower House",58
"Medical",65.2
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",63.7
"Parties",127.6
"Police",116.9
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",79.6
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",82.8
