"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",112.8
"Dissident",14.8
"Education",21.8
"Exiles",7.8
"Far Left",0
"Fundamentalist",0
"General Population",171.4
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",18
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",89.8
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",39.8
"Protestors",24.8
"Radicals",0
"Radio News",0
"Rebel",26.8
"Social",51.6
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",21.8
