"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",0
"Christian",0
"Criminals",126
"Dissident",159.2
"Education",47.5
"Elections Ministry",2.6
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",335.4
"Government",346.1
"Government Major Party (In Government)",12
"Human Rights NGOs",0
"Insurgents",0
"International Religious",15.9
"Labor",11
"Lower House",0
"Medical",0
"Military",49.8
"Military Intelligence",0
"Muslim",108
"National Religious",0
"Parties",124.7
"Police",120.9
"Protestors",9
"Radicals",5
"Rebel",60
"Separatists",5
"Social",700.4
"State Owned Enterprises",0
"State-Owned Heavy Industrial",2
"Unidentified Forces",44
