"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",63.7
"Dissident",89.7
"Education",63.7
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",95.1
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",51.5
"Military",0
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",62.7
"Nongovernmental Organizations",0
"Police",104.7
"Protestors",69.3
"Radicals",0
"Radio News",0
"Rebel",65.7
"Social",41
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
