"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",61.7
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",62.7
"Government",36.3
"Human Rights IGOs",56.7
"Human Rights NGOs",0
"Information",0
"International Ethnic",71.7
"Kurd (Ethnic Group)",56.7
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",48.7
"Military",74.5
"Military Intelligence",50.7
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",49.7
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",0
"State-Owned Science",0
"Sunni",71.7
"Unidentified Forces",0
