"TSectors","Intensity"
"Agricultural",0
"Banned Parties",42.6
"Business",39.6
"Criminals",0
"Defense",0
"Dissident",72.6
"Education",0
"Elite",31
"Executive",54.2
"General Population",261.3
"Government",389.9
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",71.6
"Legal",0
"Legislative",0
"Local",0
"Media",41.6
"Medical",0
"Military",0
"Muslim",0
"National Religious",30.2
"Nongovernmental Organizations",0
"Parties",22.7
"Police",144.1
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",224
"Sunni",0
"Unidentified Forces",115.6
