"TSectors","Intensity"
"Agricultural",0
"Buddhist",7
"Criminals",0
"Defense",0
"Dissident",7
"Elections Ministry",6
"Exiles",0
"General Population",0
"Government",4.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",4
"Medical",0
"Military",7
"Muslim",0
"National Religious",23.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",12
"Refugees",0
"Separatists",5
"Social",22.6
"State Media",0
