"TSectors","Intensity"
"(National) Major Party",310.6
"Agricultural",0
"Business",236
"Criminals",647.4
"Dissident",41
"Education",0
"General Population",2632.1
"Government",1296.5
"Government Major Party (In Government)",74
"Human Rights IGOs",0
"Human Rights NGOs",74.3
"Ideological",51.4
"Insurgents",36
"International Religious",46.6
"Kashmiri",0
"Labor",27.9
"Legislative",427.3
"Media",65.6
"Medical",24
"Military",358.8
"Muslim",39.2
"National Religious",83.6
"Nongovernmental Organization (International)",112.4
"Nongovernmental Organizations",31
"Opposition Major Party (Out Of Government)",0
"Parties",374.2
"Police",603.3
"Protestors",188
"Radicals",0
"Rebel",242.9
"Separatists",131.5
"Sikh",0
"Social",3019.2
"Unidentified Forces",348.9
