"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",21.2
"Criminals",0
"Defense",0
"Dissident",52.2
"Education",31.2
"Far Left",0
"Far Right",0
"General Population",0
"Government",171.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",30.4
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",49.2
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",83.8
"Municipal",0
"National Ethnic Minority",0
"National Religious",18.2
"Nongovernmental Organizations",0
"Parties",33.7
"Police",79.2
"Protestors",21.2
"Provincial",0
"Rebel",30.2
"Social",394.6
"South American Indigenous",0
"Unidentified Forces",0
