"TSectors","Intensity"
"(National) Major Party",129.4
"Agricultural",0
"Business",155.6
"Criminals",223.1
"Dissident",495.5
"Education",0
"General Population",2564.2
"Government",779.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",108.1
"Insurgents",0
"International Religious",141.1
"Kashmiri",0
"Labor",0
"Legislative",59.6
"Media",79.6
"Medical",88.6
"Military",132
"Muslim",80.4
"National Religious",112.6
"Nongovernmental Organization (International)",102.6
"Nongovernmental Organizations",126.6
"Opposition Major Party (Out Of Government)",146.6
"Parties",0
"Police",443.1
"Protestors",235.2
"Radicals",0
"Rebel",178.2
"Separatists",0
"Sikh",0
"Social",1825.1
"Unidentified Forces",256.4
