"TSectors","Intensity"
"Agricultural",28.4
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",106.4
"Dissident",82.4
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",84.8
"Government",125.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",162.4
"Media",0
"Military",96.8
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",28.4
"Police",0
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",70.4
"Social",147.8
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",52.4
