"TSectors","Intensity"
"(National) Minor Party",12.5
"Agricultural",0
"Business",0
"Center Right",0
"Communist",18.2
"Criminals",0
"Dissident",14.6
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",28.2
"Government",0
"Human Rights IGOs",0
"Ideological",10
"Insurgents",0
"Judicial",5.6
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",58
"Police",21
"Protestors",0
"Provincial",0
"Rebel",6
"Social",5
"Transportation Business",0
"Unidentified Forces",0
