"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",151
"Defense",0
"Dissident",168.5
"Education",136
"Far Left",283.5
"Far Right",133
"General Population",503.8
"Government",164.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",156.2
"Insurgents",0
"International Ethnic",0
"Labor",127.5
"Legislative",116.8
"Local",130
"Marines",0
"Media",136
"Medical",0
"Military",146
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",123.6
"Parties",0
"Police",180.6
"Protestors",140
"Provincial",0
"Rebel",140
"Social",143.6
"South American Indigenous",0
"Unidentified Forces",133
