"TSectors","Intensity"
"(National) Major Party",54.3
"Agricultural",0
"Arab",0
"Beja",0
"Business",24.4
"Criminals",34.4
"Dissident",180.8
"Education",33.4
"General Population",64.6
"Government",214.2
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0.399999999999999
"International Religious",0
"Labor",0
"Local",0
"Media",24.4
"Military",124.8
"National Ethnic",57.4
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",0
"Provincial",45.6
"Rebel",0
"Refugees",29.4
"Social",97.1
"Unidentified Forces",219
"Women",0
