"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",38.4
"Dissident",20.4
"Education",0
"Environment Ministry",0
"General Population",155.4
"Government",83.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",0
"Media",3.5
"Medical",0
"Military",3
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",13.2
"Transportation Business",0
"Unidentified Forces",8.4
"Women",0
