"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",35
"Education",0
"Far Left",20
"Far Right",0
"General Population",0
"Government",44
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",5.2
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",3
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0
"Police",17
"Protestors",0
"Provincial",0
"Rebel",69.1
"Social",120.5
"South American Indigenous",0
"Unidentified Forces",3
