"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",23.6
"Criminals",23.6
"Dissident",52.6
"Education",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",28.1
"Media",0
"Military",56.6
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",18.6
"Nongovernmental Organizations",0
"Police",21.6
"Print News",0
"Protestors",0
"Provincial",34.6
"Rebel",58.6
"Refugees",0
"Social",78.3
"Unidentified Forces",18.2
"Women",0
