"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",8.5
"Dissident",24.5
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",16.9
"Government",22.1
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",3.5
"Legal",0
"Legislative",22.6
"Local",0
"Media",2.5
"Medical",0
"Military",13.5
"Municipal",0
"Muslim",18.5
"National Religious",17.5
"Nilotic",0
"Nongovernmental Organization (International)",12.5
"Nongovernmental Organizations",0
"Police",38
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",58.7
"Television Entertainment",0
"Unidentified Forces",12.5
"Upper House",0
