"TSectors","Intensity"
"(National) Minor Party",9.9
"Air Force",0
"Army",0
"Business",34.5
"Center Right",0
"Centrist",126.6
"Criminals",38.9
"Dissident",110.5
"Education",0
"Executive",0
"General Population",35.9
"Government",490.2
"Human Rights IGOs",72.9
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",18.9
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",147.5
"Muslim",27.9
"National Religious",22.3
"News",0
"Nongovernmental Organization (International)",71.9
"Nongovernmental Organizations",0
"Parties",14.3
"Police",22.9
"Protestors",292.9
"Provincial",0
"Radicals",0
"Rebel",38.9
"Social",622.5
"Unidentified Forces",128.3
