"TSectors","Intensity"
"Agricultural",0
"Banned Parties",19
"Business",27
"Criminals",0
"Defense",0
"Dissident",64.4
"Education",0
"Elite",0
"Executive",0
"General Population",0
"Government",450.7
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",0
"Kurd (Ethnic Group)",20.5
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",66.6
"Medical",0
"Military",0
"Muslim",0
"National Religious",102
"Nongovernmental Organizations",0
"Parties",7.5
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",14
"Social",1151.5
"Sunni",0
"Unidentified Forces",90
