"TSectors","Intensity"
"Army",0
"Business",22.5
"Center Left",0
"Christian",0
"Criminals",14.5
"Dissident",88.3
"Education",0
"Elections Ministry",20.1
"Entertainment",0
"Far Right",9.5
"Food Ministry",0
"General Population",0
"Government",148.1
"Government Major Party (In Government)",0
"Human Rights NGOs",1.1
"Insurgents",0
"International Religious",5.5
"Labor",33.5
"Lower House",0
"Medical",0
"Military",4.5
"Military Intelligence",0
"Muslim",9.3
"National Religious",31.5
"Parties",102.4
"Police",6.5
"Protestors",12.5
"Radicals",0
"Rebel",0
"Separatists",0
"Social",329.6
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",4.5
